query_time,depart_time,arrive_time,days_ahead,origin,destination,airport_origin,airport_destination,duration,price,operator
2025-06-21 00:29:36.461218,2025-07-07 09:30:00,2025-07-07 10:30:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,1.0,221.34,LATAM Airlines Brasil
2025-06-21 00:29:36.492448,2025-07-07 12:10:00,2025-07-07 13:10:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,1.0,221.34,LATAM Airlines Brasil
2025-06-21 00:29:36.525956,2025-07-07 13:50:00,2025-07-07 14:50:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,1.0,211.34,LATAM Airlines Brasil
2025-06-21 00:29:36.563347,2025-07-07 16:40:00,2025-07-07 17:40:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,1.0,211.34,LATAM Airlines Brasil
2025-06-21 00:29:36.596509,2025-07-07 18:50:00,2025-07-07 19:50:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,1.0,221.34,LATAM Airlines Brasil
2025-06-21 00:29:36.626361,2025-07-07 20:15:00,2025-07-07 21:15:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,1.0,221.34,LATAM Airlines Brasil
2025-06-21 00:29:36.656030,2025-07-07 23:05:00,2025-07-08 00:05:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,1.0,259.34,LATAM Airlines Brasil
2025-06-21 00:29:36.686422,2025-07-07 07:30:00,2025-07-07 12:15:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,4.75,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:36.714566,2025-07-07 07:45:00,2025-07-07 17:50:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,10.083333333333334,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:36.743697,2025-07-07 07:45:00,2025-07-07 21:40:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,13.916666666666666,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:36.772024,2025-07-07 09:45:00,2025-07-07 17:50:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,8.083333333333334,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:36.803784,2025-07-07 09:45:00,2025-07-07 21:40:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,11.916666666666666,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:36.831306,2025-07-07 12:20:00,2025-07-07 21:35:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,9.25,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:36.885174,2025-07-07 12:35:00,2025-07-07 21:40:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,9.083333333333334,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:36.912766,2025-07-07 15:25:00,2025-07-08 05:40:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,14.25,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:36.941302,2025-07-07 15:40:00,2025-07-07 21:35:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,5.916666666666667,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:36.969243,2025-07-07 17:25:00,2025-07-07 21:35:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,4.166666666666667,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:36.997947,2025-07-07 18:55:00,2025-07-08 05:40:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,10.75,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:37.029171,2025-07-07 20:30:00,2025-07-08 05:40:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,9.166666666666666,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:37.056720,2025-07-07 21:20:00,2025-07-08 08:10:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,10.833333333333334,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:37.083605,2025-07-07 21:20:00,2025-07-08 09:40:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,12.333333333333334,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:37.112307,2025-07-07 22:35:00,2025-07-08 05:40:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,7.083333333333333,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:37.141376,2025-07-07 23:40:00,2025-07-08 08:10:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,8.5,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:37.171020,2025-07-07 23:40:00,2025-07-08 09:40:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,10.0,3530.44,LATAM Airlines Brasil
2025-06-21 00:29:37.199089,2025-07-07 23:40:00,2025-07-08 12:15:00,16,Sao Paulo,Rio de Janeiro,GRU,GIG,12.583333333333334,3530.44,LATAM Airlines Brasil
